model,type_experiment,n_trainable_params,cl_technique,hyperparams,experiment_name,time,dataset_currently_testing,dataset_currently_training,dataset_wrt_training_datasets,target_epochs,best_epochs,learning_rate,batch_size,current_num_samples_training,cumulative_samples_trained,f1_score,precision_score,recall_score,accuracy,HATE_f1_score,HATE_precision_score,HATE_recall_score,NoHATE_f1_score,NoHATE_precision_score,NoHATE_recall_score
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,evalita,waseem-racism,TRAINING_PASSED,8,8,1e-05,32,10192,14991,0.7004443922881416,0.7128480152897467,0.6999597423510467,0.709,0.6498194945848376,0.7277628032345014,0.5869565217391305,0.7510692899914457,0.6979332273449921,0.812962962962963
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,waseem-racism,waseem-racism,IN_TRAINING,8,8,1e-05,32,10192,14991,0.8382725175941805,0.8556351066235584,0.8233226844278962,0.9224105461393597,0.7216216216216216,0.7650429799426934,0.6828644501278772,0.9549234135667396,0.9462272333044233,0.9637809187279152
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,ibereval,waseem-racism,ZERO_SHOT,8,8,1e-05,32,10192,14991,0.7358695652173913,0.8161373736469166,0.7252670117812219,0.7768595041322314,0.6318181818181818,0.8853503184713376,0.4911660777385159,0.8399209486166008,0.7469244288224957,0.9593679458239278
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,hateval-immigrant,waseem-racism,ZERO_SHOT,8,8,1e-05,32,10192,14991,0.42319414501883196,0.6787776214758807,0.5222950130658042,0.5970647098065377,0.10650887573964497,0.7659574468085106,0.057233704292527825,0.739879414298019,0.5915977961432507,0.9873563218390805
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,davidson,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14991,0.6315694798812489,0.8100103682397404,0.6168597027972028,0.7951699463327371,0.38605898123324395,0.8275862068965517,0.2517482517482518,0.8770799785292539,0.7924345295829291,0.9819711538461539
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,founta_hateful_57k,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14991,0.6013923201574927,0.8276346514004961,0.5688349127016042,0.9343562025978555,0.23708206686930092,0.7177914110429447,0.14199029126213591,0.9657025734456843,0.9374778917580474,0.9956795341410726
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,hateval-women,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14991,0.6072594333463899,0.6949677747985483,0.6563079593214186,0.6168478260869565,0.6686251468860165,0.5273401297497683,0.913322632423756,0.5458937198067633,0.8625954198473282,0.3992932862190813
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,waseem-sexism,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14991,0.4450328569545651,0.44478053477426344,0.4880240590430238,0.7488820089439284,0.03439153439153439,0.11504424778761062,0.02021772939346812,0.8556741795175958,0.7745168217609163,0.9558303886925795
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,evalita,ibereval,TRAINING_PASSED,8,8,1e-05,32,3817,18808,0.7095357698156406,0.7093246439312718,0.7098631239935588,0.711,0.6889128094725512,0.6823027718550106,0.6956521739130435,0.7301587301587301,0.736346516007533,0.7240740740740741
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,waseem-racism,ibereval,TRAINING_PASSED,8,8,1e-05,32,3817,18808,0.835106934593645,0.843098349991129,0.8276825978509394,0.9190207156308852,0.7174770039421814,0.7378378378378379,0.6982097186700768,0.9527368652451088,0.9483588621444201,0.9571554770318021
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,ibereval,ibereval,IN_TRAINING,8,8,1e-05,32,3817,18808,0.8610033891676987,0.8712197812298924,0.8543419824677552,0.8705234159779615,0.8246268656716418,0.8735177865612648,0.7809187279151943,0.8973799126637555,0.86892177589852,0.927765237020316
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,hateval-immigrant,ibereval,ZERO_SHOT,8,8,1e-05,32,3817,18808,0.41251188609904654,0.6663154197400774,0.5173053377921533,0.5930620413609072,0.08682634730538923,0.7435897435897436,0.046104928457869634,0.7381974248927039,0.589041095890411,0.9885057471264368
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,davidson,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18808,0.6459371614301191,0.7883382642998027,0.6277862762237763,0.7960644007155635,0.4153846153846154,0.7788461538461539,0.28321678321678323,0.8764897074756229,0.7978303747534516,0.9723557692307693
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,founta_hateful_57k,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18808,0.6103807330198592,0.7865876354844659,0.5765280068864833,0.9330485572312789,0.2558139534883721,0.6346153846153846,0.16019417475728157,0.9649475125513464,0.938559886353547,0.9928618390156851
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,hateval-women,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18808,0.4993446972341635,0.6771234596033581,0.5925827193544667,0.5366847826086957,0.6360725720384205,0.47641886490807356,0.956661316211878,0.36261682242990656,0.8778280542986425,0.22850412249705537
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,waseem-sexism,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18808,0.5053271308523409,0.5698631237552381,0.5226989212448274,0.761265909872721,0.14950980392156862,0.35260115606936415,0.09486780715396578,0.8611444577831132,0.787125091441112,0.950530035335689
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,evalita,hateval-immigrant,TRAINING_PASSED,8,8,1e-05,32,4500,23308,0.6935409484555971,0.7138846543114997,0.7050322061191626,0.695,0.7146866230121609,0.6272577996715928,0.8304347826086956,0.6723952738990333,0.8005115089514067,0.5796296296296296
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,waseem-racism,hateval-immigrant,TRAINING_PASSED,8,8,1e-05,32,4500,23308,0.8332159341575991,0.8084920898855052,0.8667687500564829,0.9080979284369115,0.7214611872146118,0.6515463917525773,0.8081841432225064,0.9449706811005864,0.9654377880184332,0.9253533568904594
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,ibereval,hateval-immigrant,TRAINING_PASSED,8,8,1e-05,32,4500,23308,0.8801690821256039,0.8842865625991394,0.8768196284567955,0.8870523415977961,0.8514492753623188,0.8736059479553904,0.8303886925795053,0.9088888888888889,0.8949671772428884,0.9232505643340858
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,hateval-immigrant,hateval-immigrant,IN_TRAINING,8,8,1e-05,32,4500,23308,0.4911399280331319,0.6182898852971845,0.5725545017634267,0.5196797865243495,0.6116504854368932,0.46285714285714286,0.9014308426073132,0.3706293706293706,0.7737226277372263,0.24367816091954023
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,davidson,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,23308,0.7180913392367136,0.7872869674185463,0.6926901223776224,0.817531305903399,0.5506607929515418,0.7440476190476191,0.4370629370629371,0.8855218855218855,0.8305263157894737,0.9483173076923077
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,founta_hateful_57k,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,23308,0.662059336435213,0.7408006313209473,0.6268117825250014,0.9307819719292127,0.3607085346215781,0.5358851674641149,0.27184466019417475,0.9634101382488479,0.9457160951777798,0.981778904855828
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,hateval-women,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,23308,0.4447521023863704,0.6668698310762263,0.5636675760549188,0.501358695652174,0.6220391349124614,0.4579226686884003,0.9695024077046549,0.26746506986027946,0.8758169934640523,0.15783274440518258
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,waseem-sexism,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,23308,0.5460257294691118,0.5845828527489427,0.5462441404854673,0.7519779841761266,0.24025289778714437,0.37254901960784315,0.17729393468118196,0.8517985611510791,0.7966166858900423,0.9151943462897526
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,hateval-immigrant,hateval-immigrant,IN_TRAINING,8,8,1e-05,32,4500,4500,0.48816500653303196,0.6241419543324729,0.5733009886153903,0.5190126751167445,0.6138189608998393,0.462843295638126,0.9109697933227345,0.3625110521662246,0.7854406130268199,0.23563218390804597
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,waseem-racism,hateval-immigrant,ZERO_SHOT,8,8,1e-05,32,4500,4500,0.6861556895143279,0.6705387263778952,0.7110646570811455,0.8229755178907722,0.4789356984478936,0.4227005870841487,0.5524296675191815,0.8933756805807622,0.9183768656716418,0.8696996466431095
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,ibereval,hateval-immigrant,ZERO_SHOT,8,8,1e-05,32,4500,4500,0.6375707860967859,0.6782858570714643,0.6365887898922381,0.6873278236914601,0.5032822757111597,0.6609195402298851,0.40636042402826855,0.771859296482412,0.6956521739130435,0.8668171557562077
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,evalita,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,0.5457162900369711,0.5520960835598847,0.5488325281803543,0.559,0.4680337756332931,0.5257452574525745,0.4217391304347826,0.623398804440649,0.5784469096671949,0.6759259259259259
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,davidson,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,0.5868632545773158,0.6027472527472527,0.5817307692307692,0.7155635062611807,0.3562753036437247,0.4230769230769231,0.3076923076923077,0.817451205510907,0.7824175824175824,0.8557692307692307
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,founta_hateful_57k,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,0.6393189224405196,0.6561724081420625,0.6266548829562273,0.9128236422282276,0.3252361673414305,0.3662613981762918,0.2924757281553398,0.9534016775396086,0.9460834181078331,0.9608340377571147
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,hateval-women,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,0.4817367170432264,0.4853808476609356,0.4867278471320239,0.5129076086956522,0.3546354635463546,0.4036885245901639,0.3162118780096308,0.6088379705400983,0.5670731707317073,0.657243816254417
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,waseem-sexism,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,0.5026123372179221,0.5089037927844589,0.5064265754057009,0.7020983832129343,0.18761726078799248,0.2364066193853428,0.15552099533437014,0.8176074136478517,0.7814009661835749,0.8573321554770318
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,hateval-immigrant,waseem-racism,TRAINING_PASSED,8,8,1e-05,32,10192,14692,0.5450167618012141,0.6066906693932603,0.5896195384024998,0.553035356904603,0.6054181389870436,0.480823199251637,0.8171701112877583,0.4846153846153846,0.7325581395348837,0.3620689655172414
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,waseem-racism,waseem-racism,IN_TRAINING,8,8,1e-05,32,10192,14692,0.8201614072447347,0.8270244302205644,0.8137443178223817,0.911487758945386,0.6920052424639581,0.7096774193548387,0.6751918158567775,0.9483175720255114,0.94437144108629,0.9522968197879859
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,ibereval,waseem-racism,ZERO_SHOT,8,8,1e-05,32,10192,14692,0.38662337076624725,0.805939226519337,0.5035335689045937,0.6129476584022039,0.014035087719298246,1.0,0.007067137809187279,0.7592116538131962,0.611878453038674,1.0
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,evalita,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14692,0.3494308864407417,0.3380221653878943,0.4785829307568438,0.516,0.020242914979757085,0.14705882352941177,0.010869565217391304,0.6786188579017264,0.5289855072463768,0.9462962962962963
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,davidson,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14692,0.44834804225378566,0.5791793556659721,0.5062281468531469,0.7415026833631485,0.0462046204620462,0.4117647058823529,0.024475524475524476,0.8504914640455251,0.7465940054495913,0.9879807692307693
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,founta_hateful_57k,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14692,0.5518142124965042,0.6966548891440686,0.5380650436195619,0.9271205649027984,0.14168377823408623,0.46,0.08373786407766991,0.9619446467589221,0.9333097782881371,0.9923922231614539
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,hateval-women,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14692,0.3652436394997844,0.28809523809523807,0.4988221436984688,0.5754076086956522,0.0,0.0,0.0,0.7304872789995688,0.5761904761904761,0.9976442873969376
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,waseem-sexism,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14692,0.4285200213172192,0.3971129437946982,0.4756102000890261,0.738218094255246,0.007822685788787484,0.024193548387096774,0.004665629860031105,0.8492173568456509,0.7700323392022996,0.9465547703180212
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,hateval-immigrant,ibereval,TRAINING_PASSED,8,8,1e-05,32,3817,18509,0.544505122854705,0.5863640771991077,0.5781097527547832,0.5483655770513676,0.5864386072083079,0.47619047619047616,0.7631160572337043,0.5025716385011021,0.6965376782077393,0.3931034482758621
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,waseem-racism,ibereval,TRAINING_PASSED,8,8,1e-05,32,3817,18509,0.8174342348636534,0.826576141059522,0.8090709244213894,0.9107344632768362,0.6869220607661823,0.7103825136612022,0.6649616368286445,0.9479464089611246,0.9427697684578419,0.9531802120141343
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,ibereval,ibereval,IN_TRAINING,8,8,1e-05,32,3817,18509,0.8224483413918358,0.8243015521064301,0.8208249248219257,0.8319559228650137,0.7813620071684588,0.7927272727272727,0.7703180212014135,0.8635346756152126,0.8558758314855875,0.871331828442438
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,evalita,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18509,0.6264120614380511,0.627069851927537,0.6261674718196457,0.63,0.5898004434589801,0.6018099547511312,0.5782608695652174,0.663023679417122,0.6523297491039427,0.674074074074074
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,davidson,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18509,0.7051300873745412,0.8099036603199565,0.677229020979021,0.8184257602862254,0.5223529411764706,0.7985611510791367,0.3881118881118881,0.8879072335726118,0.8212461695607763,0.9663461538461539
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,founta_hateful_57k,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18509,0.6649686574152363,0.7774152472893481,0.6234206317290709,0.9348792607444861,0.36425531914893616,0.6096866096866097,0.25970873786407767,0.9656819956815362,0.9451438848920863,0.9871325255940641
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,hateval-women,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18509,0.508695652173913,0.656348784378172,0.5917338309445348,0.5394021739130435,0.6315217391304347,0.4774034511092851,0.9325842696629213,0.3858695652173913,0.8352941176470589,0.2508833922261484
diptanu/fBERT,GO,109483778,agem,mem_size_proportion=0.025,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,waseem-sexism,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18509,0.5147558442462472,0.5698861045401431,0.5269506756645362,0.7574819401444789,0.17156286721504113,0.35096153846153844,0.11353032659409021,0.8579488212774532,0.7888106706187477,0.9403710247349824
diptanu/fBERT,GO,109483778,ewc,ewc_lambda=1500,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,davidson,davidson,IN_TRAINING,8,8,1e-05,32,4293,4293,0.9213816911012616,0.9276256616044556,0.9155922202797202,0.9409660107334525,0.8821428571428571,0.9014598540145985,0.8636363636363636,0.9606205250596659,0.9537914691943128,0.9675480769230769
diptanu/fBERT,GO,109483778,ewc,ewc_lambda=1500,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,founta_hateful_57k,davidson,ZERO_SHOT,8,8,1e-05,32,4293,4293,0.7726497749248029,0.7808362435409575,0.7650340334713002,0.941068782146282,0.5769712140175219,0.5956072351421189,0.5594660194174758,0.968328335832084,0.9660652519397962,0.9706020475251245
diptanu/fBERT,GO,109483778,ewc,ewc_lambda=1500,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,ibereval,davidson,ZERO_SHOT,8,8,1e-05,32,4293,4293,0.6178576055973051,0.6204177481151898,0.6165718798107985,0.6418732782369146,0.5220588235294118,0.5440613026819924,0.5017667844522968,0.7136563876651982,0.6967741935483871,0.7313769751693002
diptanu/fBERT,GO,109483778,ewc,ewc_lambda=1500,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,hateval-immigrant,davidson,ZERO_SHOT,8,8,1e-05,32,4293,4293,0.4642280063538621,0.6080186305673855,0.532166547886629,0.5990660440293529,0.19544846050870146,0.6186440677966102,0.11605723370429252,0.7330075521990227,0.5973931933381608,0.9482758620689655
diptanu/fBERT,GO,109483778,ewc,ewc_lambda=1500,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,hateval-women,davidson,ZERO_SHOT,8,8,1e-05,32,4293,4293,0.32808658241581345,0.6455181972423352,0.511512930895946,0.4375,0.5992255566311714,0.42896742896742895,0.9935794542536116,0.05694760820045558,0.8620689655172413,0.02944640753828033
diptanu/fBERT,GO,109483778,ewc,ewc_lambda=1500,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,waseem-racism,davidson,ZERO_SHOT,8,8,1e-05,32,4293,4293,0.5865767425743226,0.5992462845010615,0.5792087652390807,0.8128060263653484,0.28075253256150506,0.3233333333333333,0.24808184143222506,0.89240095258714,0.8751592356687898,0.9103356890459364
diptanu/fBERT,GO,109483778,ewc,ewc_lambda=1500,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,evalita,davidson,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4293,4293,0.6029263127496751,0.6152623211446742,0.6120772946859903,0.604,0.623574144486692,0.5540540540540541,0.7130434782608696,0.5822784810126582,0.6764705882352942,0.5111111111111111
diptanu/fBERT,GO,109483778,ewc,ewc_lambda=1500,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,waseem-sexism,davidson,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4293,4293,0.5209866012334594,0.5510282184056171,0.5269283504333155,0.7409700722394221,0.19637139807897544,0.3129251700680272,0.14307931570762053,0.8456018043879434,0.789131266743207,0.9107773851590106
diptanu/fBERT,GO,109483778,ewc,ewc_lambda=1500,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,davidson,founta_hateful_57k,TRAINING_PASSED,8,8,1e-05,32,44048,48341,0.9228383478917287,0.9350516286991697,0.9122049825174825,0.9427549194991055,0.8836363636363637,0.9204545454545454,0.8496503496503497,0.9620403321470937,0.949648711943794,0.9747596153846154
diptanu/fBERT,GO,109483778,ewc,ewc_lambda=1500,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,founta_hateful_57k,founta_hateful_57k,IN_TRAINING,8,8,1e-05,32,44048,48341,0.7796854217426792,0.8040901577179237,0.7595913908927352,0.9455147763926424,0.5885450954575379,0.6431654676258993,0.5424757281553398,0.9708257480278205,0.9650148478099481,0.9767070536301306
diptanu/fBERT,GO,109483778,ewc,ewc_lambda=1500,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,ibereval,founta_hateful_57k,ZERO_SHOT,8,8,1e-05,32,44048,48341,0.6195031363486299,0.6272164841707437,0.6176008423134907,0.650137741046832,0.5115384615384615,0.5611814345991561,0.46996466431095407,0.7274678111587983,0.6932515337423313,0.7652370203160271
diptanu/fBERT,GO,109483778,ewc,ewc_lambda=1500,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,hateval-immigrant,founta_hateful_57k,ZERO_SHOT,8,8,1e-05,32,44048,48341,0.46874296898606765,0.6161590524534687,0.5351259982091625,0.6017344896597732,0.20293724966622162,0.6333333333333333,0.12082670906200318,0.7345486883059137,0.5989847715736041,0.9494252873563218
diptanu/fBERT,GO,109483778,ewc,ewc_lambda=1500,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,hateval-women,founta_hateful_57k,ZERO_SHOT,8,8,1e-05,32,44048,48341,0.3954242390999622,0.6692323132507797,0.5414442824813254,0.4735054347826087,0.6126936531734133,0.4448476052249637,0.9839486356340289,0.17815482502651114,0.8936170212765957,0.0989399293286219
diptanu/fBERT,GO,109483778,ewc,ewc_lambda=1500,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,waseem-racism,founta_hateful_57k,ZERO_SHOT,8,8,1e-05,32,44048,48341,0.6147031658354983,0.6374573785573534,0.6022837157600789,0.8305084745762712,0.3263473053892216,0.3935018050541516,0.27877237851662406,0.9030590262817751,0.8814129520605551,0.9257950530035336
diptanu/fBERT,GO,109483778,ewc,ewc_lambda=1500,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,evalita,founta_hateful_57k,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,44048,48341,0.6153846153846154,0.625615763546798,0.6231884057971014,0.616,0.6307692307692307,0.5655172413793104,0.7130434782608696,0.6,0.6857142857142857,0.5333333333333333
diptanu/fBERT,GO,109483778,ewc,ewc_lambda=1500,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,waseem-sexism,founta_hateful_57k,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,44048,48341,0.5124939318809075,0.5479219221520182,0.522340687150009,0.7450980392156863,0.1757508342602892,0.30859375,0.12286158631415241,0.8492370295015259,0.7872500943040363,0.9218197879858657
diptanu/fBERT,GO,109483778,ewc,ewc_lambda=1500,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,davidson,ibereval,TRAINING_PASSED,8,8,1e-05,32,3817,52158,0.9156044430065782,0.9276133702363211,0.9051573426573427,0.9373881932021467,0.8727272727272727,0.9090909090909091,0.8391608391608392,0.9584816132858838,0.9461358313817331,0.9711538461538461
diptanu/fBERT,GO,109483778,ewc,ewc_lambda=1500,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,founta_hateful_57k,ibereval,TRAINING_PASSED,8,8,1e-05,32,3817,52158,0.7518077899297667,0.8138574429817269,0.7130274971481095,0.9442943073838375,0.533235938641344,0.6697247706422018,0.4429611650485437,0.9703796412181894,0.9579901153212521,0.9830938292476754
diptanu/fBERT,GO,109483778,ewc,ewc_lambda=1500,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,ibereval,ibereval,IN_TRAINING,8,8,1e-05,32,3817,52158,0.6989166826820954,0.7026602395367202,0.6965158851071637,0.7176308539944903,0.6238532110091743,0.648854961832061,0.6007067137809188,0.7739801543550165,0.7564655172413793,0.7923250564334086
