model,type_experiment,n_trainable_params,cl_technique,hyperparams,experiment_name,time,dataset_currently_testing,dataset_currently_training,dataset_wrt_training_datasets,target_epochs,best_epochs,learning_rate,batch_size,current_num_samples_training,cumulative_samples_trained,f1_score,precision_score,recall_score,accuracy,HATE_f1_score,HATE_precision_score,HATE_recall_score,NoHATE_f1_score,NoHATE_precision_score,NoHATE_recall_score
GroNLP/hateBERT,GO,109483778,BASIC_FT,,ibereval,0,waseem-sexism,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,3817,0.6865461196174848,0.752018105287436,0.6621296072407938,0.8197454420364637,0.48221343873517786,0.6612466124661247,0.37947122861586313,0.8908788004997917,0.8427895981087471,0.9447879858657244
GroNLP/hateBERT,GO,109483778,BASIC_FT,,waseem-racism,0,waseem-racism,waseem-racism,IN_TRAINING,8,8,1e-05,32,10192,10192,0.8414390457796375,0.8455610179294389,0.8374710807659982,0.9212806026365349,0.728923476005188,0.7394736842105263,0.7186700767263428,0.9539546155540868,0.9516483516483516,0.9562720848056537
GroNLP/hateBERT,GO,109483778,BASIC_FT,,waseem-racism,0,evalita,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,10192,0.3474570178785717,0.3029556650246305,0.4890499194847021,0.528,0.004219409282700422,0.07142857142857142,0.002173913043478261,0.690694626474443,0.5344827586206896,0.975925925925926
GroNLP/hateBERT,GO,109483778,BASIC_FT,,waseem-racism,0,ibereval,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,10192,0.378956372968349,0.30509641873278237,0.5,0.6101928374655647,0.0,0.0,0.0,0.757912745936698,0.6101928374655647,1.0
GroNLP/hateBERT,GO,109483778,BASIC_FT,,waseem-racism,0,hateval-immigrant,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,10192,0.3858496978826968,0.7505323918403946,0.5081693255121247,0.5870580386924616,0.0343213728549142,0.9166666666666666,0.017488076311605722,0.7373780229104794,0.5843981170141224,0.9988505747126437
GroNLP/hateBERT,GO,109483778,BASIC_FT,,waseem-racism,0,davidson,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,10192,0.42548818088386436,0.37163375224416517,0.49759615384615385,0.740608228980322,0.0,0.0,0.0,0.8509763617677287,0.7432675044883303,0.9951923076923077
GroNLP/hateBERT,GO,109483778,BASIC_FT,,waseem-racism,0,founta_hateful_57k,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,10192,0.5120787570141778,0.7150959096084786,0.5151155323392067,0.9281666811960596,0.06150341685649203,0.5,0.032766990291262135,0.9626540971718637,0.9301918192169571,0.9974640743871513
GroNLP/hateBERT,GO,109483778,BASIC_FT,,waseem-racism,0,hateval-women,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,10192,0.3657906074967686,0.288383152173913,0.5,0.576766304347826,0.0,0.0,0.0,0.7315812149935372,0.576766304347826,1.0
GroNLP/hateBERT,GO,109483778,BASIC_FT,,waseem-racism,0,waseem-sexism,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,10192,0.4272483964794001,0.38986235253228063,0.47692601487066477,0.7420020639834881,0.0026595744680851063,0.009174311926605505,0.0015552099533437014,0.8518372184907151,0.7705503931379557,0.9522968197879859
GroNLP/hateBERT,GO,109483778,BASIC_FT,,waseem-sexism,0,waseem-sexism,waseem-sexism,IN_TRAINING,8,8,1e-05,32,11159,11159,0.7953116220286982,0.8681588638073005,0.7589108584429216,0.8785689714482284,0.6647673314339981,0.8536585365853658,0.5443234836702955,0.9258559126233984,0.8826591910292351,0.9734982332155477
GroNLP/hateBERT,GO,109483778,BASIC_FT,,waseem-sexism,0,evalita,waseem-sexism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,11159,11159,0.42891460615372146,0.5095758811355142,0.503743961352657,0.535,0.1827768014059754,0.47706422018348627,0.11304347826086956,0.6750524109014675,0.5420875420875421,0.8944444444444445
GroNLP/hateBERT,GO,109483778,BASIC_FT,,waseem-sexism,0,ibereval,waseem-sexism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,11159,11159,0.5353302611367128,0.7782388068070314,0.5791623128524596,0.6694214876033058,0.2857142857142857,0.9056603773584906,0.1696113074204947,0.7849462365591398,0.6508172362555721,0.9887133182844243
GroNLP/hateBERT,GO,109483778,BASIC_FT,,waseem-sexism,0,hateval-immigrant,waseem-sexism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,11159,11159,0.36844618380645644,0.45677361853832443,0.4996454872722621,0.5797198132088058,0.0031645569620253164,0.3333333333333333,0.001589825119236884,0.7337278106508875,0.5802139037433155,0.9977011494252873
GroNLP/hateBERT,GO,109483778,BASIC_FT,,waseem-sexism,0,davidson,waseem-sexism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,11159,11159,0.4794236658993579,0.6417760128913443,0.5207058566433567,0.7459749552772809,0.1069182389937107,0.53125,0.05944055944055944,0.8519290928050052,0.7523020257826888,0.9819711538461539
GroNLP/hateBERT,GO,109483778,BASIC_FT,,waseem-sexism,0,founta_hateful_57k,waseem-sexism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,11159,11159,0.5261930129318665,0.6478071949921398,0.5225701141029744,0.9253770377473629,0.09129511677282377,0.3644067796610169,0.05218446601941747,0.9610909090909091,0.9312076103232626,0.9929557621865314
GroNLP/hateBERT,GO,109483778,BASIC_FT,,waseem-sexism,0,hateval-women,waseem-sexism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,11159,11159,0.4446447285684343,0.5683089408291466,0.5195102537779316,0.5842391304347826,0.16621253405994552,0.5495495495495496,0.09791332263242375,0.7230769230769231,0.5870683321087435,0.9411071849234394
GroNLP/hateBERT,GO,109483778,BASIC_FT,,waseem-sexism,0,waseem-racism,waseem-sexism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,11159,11159,0.4642083513846769,0.4633699766507621,0.49429353474374843,0.8357815442561205,0.018018018018018018,0.07547169811320754,0.010230179028132993,0.9103986847513358,0.8512682551883167,0.9783568904593639
